1009410,73181.22656
1010249,80584.33594
1030701,86174.68750
1039949,85220.31250
1052441,84720.50000
1057452,75971.75781
1064953,99107.04688
1079626,79433.15625
1083699,80729.86719
1096750,71524.92969
1097278,71559.37500
1099656,83796.70312
1103778,93938.41406
1116300,84834.90625
1117081,82382.36719
1117594,93059.41406
1122219,80261.14062
1147488,91468.41406
1157153,83902.17969
1177197,78679.36719
1183156,81395.04688
1193909,76316.11719
1203632,82415.88281
1204152,92149.64062
1206212,80117.26562
1206936,74208.38281
1209219,76166.17188
1217809,78706.47656
1218257,76872.12500
1223639,82083.11719
1224141,79114.41406
1233733,84316.30469
1249902,88720.77344
1249953,93855.11719
1255383,78392.00781
1259492,73047.25000
1259635,87714.46094
1265073,78171.15625
1272985,89516.67969
1304122,87068.87500
1306247,89806.83594
1309736,79864.82031
1325305,68994.00781
1340254,90898.19531
1346008,89211.66406
1352851,90907.22656
1354288,91868.66406
1356798,75872.53906
1362542,75459.03125
1364777,76596.44531
1364922,93836.53125
1366629,84966.89062
1368253,81050.49219
1373229,82170.67188
1393367,88147.35156
1403051,85674.92969
1404276,83239.43750
1412596,82059.54688
1416462,80990.27344
1421127,93252.44531
1422324,81399.38281
1431876,67599.67188
1436631,89998.89844
1437473,86553.20312
1437855,68949.35156
1439810,80866.85156
1448069,85418.30469
1449413,84149.32031
1462225,78039.61719
1464867,89494.56250
1478815,76848.86719
1487437,77910.17969
1487914,71556.87500
1489680,81395.20312
1498823,97834.16406
1506823,76153.32031
1507440,95976.58594
1514686,78520.39062
1515620,72273.09375
1515702,74612.48438
1519254,83976.04688
1521197,74897.37500
1524234,82628.96875
1527216,77051.04688
1530434,89141.59375
1535164,85084.12500
1551799,79161.82031
1553431,78349.49219
1561359,82523.80469
1568065,79936.64062
1587814,79630.82812
1587987,78145.07812
1589345,83895.57812
1594872,85076.86719
1602470,80659.24219
1603358,76347.41406
1614769,86289.99219
1617534,95228.79688
1624666,97072.76562
1637316,88031.12500
1644834,91453.37500
1645377,90258.61719
1653615,85029.65625
1661548,90047.79688
1663282,82642.39062
1668953,72673.66406
1676720,81334.56250
1681658,84706.21875
1686220,86839.25781
1687116,70651.35938
1692295,75075.46094
1700948,74283.33594
1707649,89188.32812
1708508,84491.43750
1716388,82488.03906
1727450,84858.31250
1729585,95854.52344
1738326,93689.49219
1739236,77705.32031
1759604,82170.69531
1763554,75310.59375
1763896,78612.25781
1777986,88646.53906
1786829,77402.21875
1787430,72799.28906
1788480,75019.62500
1788924,78698.17969
1795463,83770.95312
1796922,78602.19531
1820729,82490.99219
1825339,72527.04688
1827987,76151.99219
1830583,85669.39844
1858831,81500.29688
1862499,79135.82031
1863333,81563.76562
1874783,79798.80469
1878164,84871.02344
1879319,73713.50781
1884405,95014.62500
1885742,77112.85156
1892171,87804.11719
1895758,75687.64844
1905897,84543.17969
1911894,79434.14844
1913356,63822.57422
1919369,74226.44531
1920822,94472.19531
1923302,90859.10156
1929009,82647.30469
1933035,70475.68750
1937366,77001.70312
1964067,80382.62500
1975702,84251.68750
1978021,69877.50000
1986037,82478.35938
1986295,82447.99219
1988220,71412.01562
1991473,79669.46094
1995446,73786.90625
1998367,76677.14062
1999570,82465.72656
2000651,75682.90625
2005799,72820.87500
2010519,81657.77344
2010850,79505.60938
2012465,94724.43750
2012966,93979.87500
2016787,77892.01562
2018508,84252.18750
2021437,77679.51562
2034554,95631.09375
2039675,79511.36719
2044007,73308.66406
2049991,82720.92969
2052067,87849.13281
2052541,72895.51562
2053243,82665.95312
2056440,94074.17188
2062568,78658.25000
2066149,87240.00000
2078649,84832.48438
2080863,64878.08984
2082014,93235.92188
2087102,82317.53906
2089676,80003.69531
2126549,75672.59375
2136577,81603.77344
2141803,100815.89062
2151451,75485.67969
2156378,80287.11719
2167121,74910.60938
2173178,81751.26562
2176392,83899.60938
2180956,78547.00000
2226340,94473.25000
2228584,89298.92969
2238200,73378.92188
2254620,77201.32812
2258830,96065.75781
2269293,88497.96094
2274568,78718.97656
2284947,94020.88281
2296242,67443.62500
2303998,88249.47656
2317775,79588.63281
2323221,86836.79688
2324486,72525.51562
2344268,70826.17969
2357846,92354.32031
2360571,81304.22656
2360655,75590.10156
2369533,73590.27344
2374048,81746.19531
2383190,75613.26562
2392074,86185.30469
2402927,80307.38281
2407204,82920.60156
2411948,88196.14062
2433034,76096.73438
2437962,71054.82031
2442287,91068.78125
2442642,80863.78125
2452566,73351.35156
2458388,86176.89844
2468384,72053.52344
2469400,79954.13281
2485043,81182.24219
2492946,81032.21094
2493359,90036.25781
2497046,89291.86719
2499512,76949.27344
2502777,79830.53125
2514387,76261.73438
2538143,81986.32812
2543131,95890.78125
2546326,74386.17188
2546424,94228.75000
2548098,87833.50781
2549404,79376.53906
2549703,79515.23438
