const,P-value for x,x,covars,y,site5,site6,26521-2.0,31-0.0,21003-2.0,24419-2.0,25741-2.0,IDP type
0.0,0.12365238939653637,RDS,[],25881-2.0,,,,,,,,Volume
0.0,0.6927244752233827,RDS,[],25882-2.0,,,,,,,,Volume
0.0,0.6903882299378608,RDS,[],25883-2.0,,,,,,,,Volume
0.0,3.646781301899241e-07,RDS,[],25884-2.0,,,,,,,,Volume
0.0,7.323070145689272e-09,RDS,[],25885-2.0,,,,,,,,Volume
0.0,0.9378578172767101,RDS,[],25886-2.0,,,,,,,,Volume
0.0,0.7341923912485522,RDS,[],25887-2.0,,,,,,,,Volume
0.0,0.6170841909339468,RDS,[],25888-2.0,,,,,,,,Volume
0.0,0.9099441544534099,RDS,[],25889-2.0,,,,,,,,Volume
0.0,3.7109807720105355e-09,RDS,[],25890-2.0,,,,,,,,Volume
0.0,0.002945827596150918,RDS,[],25891-2.0,,,,,,,,Volume
0.0,5.359120358115027e-12,RDS,[],25892-2.0,,,,,,,,Volume
0.0,0.10486320890387993,RDS,[],25893-2.0,,,,,,,,Volume
0.0,0.038541551114754755,RDS,[],25894-2.0,,,,,,,,Volume
0.0,0.35739467321123886,RDS,[],25895-2.0,,,,,,,,Volume
0.0,0.39417441100156814,RDS,[],25896-2.0,,,,,,,,Volume
0.0,0.003458593061816057,RDS,[],25897-2.0,,,,,,,,Volume
0.0,0.0032741840165322516,RDS,[],25898-2.0,,,,,,,,Volume
0.0,0.00676466833909052,RDS,[],25899-2.0,,,,,,,,Volume
0.0,0.46822104081045657,RDS,[],25900-2.0,,,,,,,,Volume
0.0,0.0031457835507782504,RDS,[],25901-2.0,,,,,,,,Volume
0.0,0.3825788618672823,RDS,[],25902-2.0,,,,,,,,Volume
0.0,0.11737655953065604,RDS,[],25903-2.0,,,,,,,,Volume
0.0,0.43558060889390005,RDS,[],25904-2.0,,,,,,,,Volume
0.0,0.6809674529219611,RDS,[],25905-2.0,,,,,,,,Volume
0.0,0.20211471184474838,RDS,[],25906-2.0,,,,,,,,Volume
0.0,0.00044355914351804695,RDS,[],25907-2.0,,,,,,,,Volume
0.0,0.09579770316177545,RDS,[],25908-2.0,,,,,,,,Volume
0.0,0.8168711494624687,RDS,[],25909-2.0,,,,,,,,Volume
0.0,0.0015798685605806894,RDS,[],25910-2.0,,,,,,,,Volume
0.0,0.3128215520980676,RDS,[],25911-2.0,,,,,,,,Volume
0.0,0.052302237005102975,RDS,[],25912-2.0,,,,,,,,Volume
0.0,0.39477602055092154,RDS,[],25913-2.0,,,,,,,,Volume
0.0,0.5477664393967918,RDS,[],25914-2.0,,,,,,,,Volume
0.0,0.23870592701092463,RDS,[],25915-2.0,,,,,,,,Volume
0.0,0.7481116301757563,RDS,[],25916-2.0,,,,,,,,Volume
0.0,0.503988364380463,RDS,[],25917-2.0,,,,,,,,Volume
0.0,0.007094877992339554,RDS,[],25918-2.0,,,,,,,,Volume
0.0,0.00032472348751584265,RDS,[],25919-2.0,,,,,,,,Volume
0.0,4.048896519002426e-05,RDS,[],25920-2.0,,,,,,,,Volume
0.0,1.1249474077977525e-06,RDS,[],26514-2.0,,,,,,,,Volume
0.0,0.0005623090930482279,RDS,[],26515-2.0,,,,,,,,Volume
0.0,0.0008672258030970866,RDS,[],26516-2.0,,,,,,,,Volume
0.0,0.416320464118485,RDS,[],26517-2.0,,,,,,,,Volume
0.0,0.0001764027973091371,RDS,[],26518-2.0,,,,,,,,Volume
0.0,6.94225978591822e-06,RDS,[],26519-2.0,,,,,,,,Volume
0.0,0.0024016261940919196,RDS,[],26520-2.0,,,,,,,,Volume
0.0,3.431697628261004e-09,RDS,[],26521-2.0,,,,,,,,Volume
0.0,6.736446920129839e-31,RDS,[],26522-2.0,,,,,,,,Volume
0.0,1.3204451841697229e-36,RDS,[],26523-2.0,,,,,,,,Volume
0.0,3.982132694298009e-12,RDS,[],26524-2.0,,,,,,,,Volume
4.705361519826205e-78,0.0984453775642251,RDS,[],26525-2.0,,,,,,,,Volume
0.0,9.801294306518805e-11,RDS,[],26526-2.0,,,,,,,,Volume
0.0,1.2218800835467793e-19,RDS,[],26527-2.0,,,,,,,,Volume
0.0,1.212256213007122e-05,RDS,[],26528-2.0,,,,,,,,Volume
4.296152032979331e-15,0.8963482349033908,RDS,[],26529-2.0,,,,,,,,Volume
0.0,8.234773867430644e-16,RDS,[],26530-2.0,,,,,,,,Volume
0.0,0.03169305778607024,RDS,[],26531-2.0,,,,,,,,Volume
0.0,0.00021966280052920464,RDS,[],26532-2.0,,,,,,,,Volume
0.0,2.1693019519678964e-14,RDS,[],26533-2.0,,,,,,,,Volume
0.0,1.703581277080278e-17,RDS,[],26534-2.0,,,,,,,,Volume
0.0,0.7065093372638425,RDS,[],26535-2.0,,,,,,,,Volume
0.0,0.0424182706853895,RDS,[],26536-2.0,,,,,,,,Volume
0.0,0.003813792125288193,RDS,[],26537-2.0,,,,,,,,Volume
0.0,0.0007884640749150173,RDS,[],26552-2.0,,,,,,,,Volume
0.0,0.004260616928117951,RDS,[],26553-2.0,,,,,,,,Volume
0.0,8.271877656472778e-28,RDS,[],26554-2.0,,,,,,,,Volume
0.0,1.4950404419032912e-26,RDS,[],26555-2.0,,,,,,,,Volume
0.0,0.2766198200740716,RDS,[],26556-2.0,,,,,,,,Volume
0.0,1.6108773043874817e-09,RDS,[],26557-2.0,,,,,,,,Volume
0.0,0.01609601359726599,RDS,[],26558-2.0,,,,,,,,Volume
0.0,0.9811625287865321,RDS,[],26559-2.0,,,,,,,,Volume
0.0,0.00504693046386631,RDS,[],26560-2.0,,,,,,,,Volume
0.0,0.01590120653590847,RDS,[],26561-2.0,,,,,,,,Volume
0.0,0.0062498322774041095,RDS,[],26562-2.0,,,,,,,,Volume
0.0,0.00016539442853104447,RDS,[],26563-2.0,,,,,,,,Volume
0.0,3.2557294165292545e-12,RDS,[],26564-2.0,,,,,,,,Volume
0.0,0.04377830119380943,RDS,[],26565-2.0,,,,,,,,Volume
0.0,0.00010865490104460184,RDS,[],26566-2.0,,,,,,,,Volume
0.0,2.807582290968965e-45,RDS,[],26567-2.0,,,,,,,,Volume
0.0,0.002879425888717976,RDS,[],26583-2.0,,,,,,,,Volume
0.0,0.0035093862503167697,RDS,[],26584-2.0,,,,,,,,Volume
0.0,1.7746279185885599e-28,RDS,[],26585-2.0,,,,,,,,Volume
0.0,1.6672794393368166e-23,RDS,[],26586-2.0,,,,,,,,Volume
0.0,0.013226788698710749,RDS,[],26587-2.0,,,,,,,,Volume
