const,P-value for x,x,covars,y,site5,site6,26521-2.0,31-0.0,21003-2.0,24419-2.0,25741-2.0,IDP type
0.0,0.029066315142257996,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",26868-2.0,0.010172173511836725,0.4273517232405064,1.2779601946263492e-33,0.029436111450574464,5.002126323759775e-31,,,Thickness
0.0,2.315929600744544e-06,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",26869-2.0,0.002111655828928952,0.807038867618813,1.0615935475633805e-47,4.360335206116721e-21,3.451709610084432e-127,,,Thickness
0.0,0.0004563709798961163,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",26870-2.0,3.750853510678179e-12,0.0077798561095522595,0.048246011996898014,2.904501674739221e-30,0.0,,,Thickness
0.0,9.355965510310169e-08,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",26871-2.0,0.004138454524555378,9.132060894243729e-06,5.848363459772476e-39,9.684236049414804e-66,3.1542849496848675e-111,,,Thickness
0.0,0.006519028114237707,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",26872-2.0,1.8137954882954958e-13,7.544770866298024e-28,1.384834716202803e-06,1.3794760309763056e-06,0.0,,,Thickness
0.0,0.00024586052398227427,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",26873-2.0,0.02502710147868127,2.9168717749328173e-18,6.891062469778447e-18,0.0011492803958713803,0.0,,,Thickness
0.0,0.16315711963132162,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",26874-2.0,3.794025435642677e-07,1.5371917183441453e-08,1.0504222778297865e-12,1.4018381742949006e-22,0.0,,,Thickness
0.0,0.00616438057887076,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",26875-2.0,0.1249314221422075,3.350862209778784e-07,0.21371560541093437,0.04995723508761535,0.0,,,Thickness
0.0,0.0002996520935936086,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",26876-2.0,0.467996741169283,0.5844313946543684,2.4579690425947473e-12,1.048340177385931e-05,1.1867005750591086e-13,,,Thickness
0.0,0.2637291123395419,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",26877-2.0,0.00036890120462840465,7.894823199530833e-14,3.26105805273735e-38,4.9729099451419486e-67,0.0,,,Thickness
0.0,0.008954547106080834,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",26878-2.0,3.203774033866998e-11,0.0013102678177427292,7.965119224483443e-65,0.5842178071860997,1.5385726504529845e-190,,,Thickness
0.0,0.0003030896819419799,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",26879-2.0,4.14184622385682e-06,4.806152816823026e-28,1.5979868195984164e-12,1.2431951767215945e-34,0.0,,,Thickness
0.0,0.08945957283189893,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",26880-2.0,0.4601225980378708,6.445545760657141e-11,8.424437140447672e-10,3.019553511224974e-17,0.0,,,Thickness
0.0,0.0005492570199943734,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",26881-2.0,1.8193362540648745e-08,0.059855904198261686,1.805619948831304e-80,4.286816411074918e-59,1.2451753183741383e-18,,,Thickness
0.0,0.01984493143005338,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",26882-2.0,0.0005994637062273352,0.01270671349738885,2.6795790752303585e-12,1.7688025149604261e-13,0.0,,,Thickness
0.0,0.01920174277059932,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",26883-2.0,5.2330196314451656e-05,0.0038116115343546685,2.922614693450433e-24,2.572153830254016e-07,0.0,,,Thickness
0.0,0.05387587569921961,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",26884-2.0,0.5422683074630941,5.026077040692227e-08,1.4484975920539318e-16,1.8520222149485947e-46,0.0,,,Thickness
0.0,2.3009828857093716e-06,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",26885-2.0,5.045493079168826e-08,2.4525373840853744e-15,1.058735478547859e-17,0.23380372522259452,0.0,,,Thickness
0.0,0.005872245823863346,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",26886-2.0,0.0032821986537562,7.95089412710808e-13,2.751817686564775e-07,2.441442300772106e-35,0.0,,,Thickness
0.0,0.7776762845599012,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",26887-2.0,0.3882043557912983,0.4826415931983381,5.39661978425584e-44,0.44853095229320983,3.507224703736787e-140,,,Thickness
0.0,0.05588778680711334,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",26888-2.0,0.009985648612393597,7.428422307616648e-16,6.830376665414519e-08,6.3941832510461044e-09,0.011227335142408578,,,Thickness
0.0,1.0223870804112895e-05,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",26889-2.0,0.10499010963960201,8.492903750308725e-15,6.118600634169646e-13,1.1086053439321992e-07,7.72485320331784e-171,,,Thickness
0.0,0.021009552245932702,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27073-2.0,2.0047063666178954e-07,1.827347120226009e-12,5.055581603773365e-16,6.018012471210953e-82,4.033627466712167e-281,,,Thickness
0.0,0.18876164720387156,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27074-2.0,1.2607963818262234e-05,3.1784963888643108e-09,2.413230073090265e-31,4.268666311235237e-146,0.0,,,Thickness
0.0,0.027283308268565263,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27075-2.0,0.3104334772159173,1.800906003791966e-16,0.06741643812132754,0.024003426598080465,2.310426731310951e-270,,,Thickness
0.0,0.7923834924715283,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27076-2.0,0.8017424538966919,2.296368954731006e-09,2.5966595821347856e-37,6.666060905840893e-07,5.00489184105387e-292,,,Thickness
0.0,0.0001423844272318211,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27077-2.0,1.495174342218188e-13,9.319509454817779e-37,2.2955427014031346e-13,3.535400471338773e-10,0.0,,,Thickness
0.0,8.390171778289342e-05,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27078-2.0,2.5026697962404933e-06,2.7698155585272e-30,0.0010073707134198003,2.0501540663735095e-05,6.81994482252418e-132,,,Thickness
0.0,0.0007815835908543361,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27079-2.0,0.10247521832395867,1.1788074250940356e-15,2.2685456185000437e-08,1.1470354111622765e-51,0.0,,,Thickness
0.0,2.98533849134285e-06,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27080-2.0,0.00782825336508319,1.9209627339137502e-13,3.319208030784401e-33,0.7983017266483599,0.0,,,Thickness
0.0,0.0006063211312139477,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27081-2.0,0.6301113358865507,1.0275123847659806e-05,0.3505971880104999,0.09652674121805131,0.0,,,Thickness
0.0,0.0001286351958475812,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27082-2.0,0.0004158342277386808,0.7465719421258832,3.1754463658144725e-32,1.663994946476356e-29,0.34580109700437334,,,Thickness
0.0,0.008013247764139414,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27083-2.0,0.696275214983466,0.06910963815569614,3.7413394082445936e-31,1.3211635563877117e-17,2.219748407892652e-85,,,Thickness
0.0,0.5682279719760144,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27084-2.0,0.005078809271487259,0.0017023361366275715,3.900217001569487e-08,0.00020048385836750354,8.034638061727713e-246,,,Thickness
0.0,3.307148178231806e-08,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27085-2.0,0.031010373272952838,0.7547941626230597,7.180780285506134e-08,5.199577738004188e-17,6.789230957991982e-171,,,Thickness
0.0,1.919171989605028e-06,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27086-2.0,0.002327776065762599,0.72349765258515,9.633159644147151e-45,8.16799281826962e-17,2.6381973295107455e-61,,,Thickness
0.0,0.004217120287004158,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27115-2.0,6.021966638089899e-12,5.0488139496069426e-14,2.798674459898711e-27,1.2868044574846549e-99,2.2792540346096226e-302,,,Thickness
0.0,0.516114549598775,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27116-2.0,0.39329548124738534,4.970418164666917e-12,6.911306015393485e-40,2.8990745708158873e-148,0.0,,,Thickness
0.0,0.12927750517447337,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27117-2.0,3.2915272877995943e-07,2.145041023082503e-10,0.19679870709308123,0.0011499006348610157,7.891147975902822e-298,,,Thickness
0.0,0.16687359796265033,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27118-2.0,5.708182276919007e-11,1.6079371844775505e-06,2.8532805798446107e-08,6.389262343750582e-08,2.3761229656666944e-158,,,Thickness
0.0,0.0026053150116038793,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27119-2.0,2.6894047234485332e-14,1.9198682822108673e-33,4.64072137736268e-11,3.8222526640109475e-14,0.0,,,Thickness
0.0,0.00011997783833136978,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27120-2.0,1.882468759731473e-09,2.6616877667568452e-36,8.823478165966098e-06,3.1906319159881544e-18,3.5702897096575694e-148,,,Thickness
0.0,0.0017598711430974107,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27121-2.0,0.31593525995571403,4.7587161693964545e-17,2.6310076082798597e-05,2.428951777002164e-36,0.0,,,Thickness
0.0,5.491513553523032e-05,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27122-2.0,0.0884594405720217,9.996784071177791e-20,5.601569851001435e-15,0.4920203576851194,0.0,,,Thickness
0.0,0.005209177552833403,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27123-2.0,0.000919014966967964,2.5736643702818884e-13,0.13416837748648697,0.1065568901694304,0.0,,,Thickness
0.0,2.788979884447006e-06,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27124-2.0,0.00029183309515135367,0.03685741214702151,3.023807584612313e-21,5.54414586590037e-26,2.695525240360567e-30,,,Thickness
0.0,0.0012274971118545373,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27125-2.0,0.8296823209228801,0.11928454520815694,1.7782643423584154e-25,7.451982506380481e-09,1.5568756241622998e-41,,,Thickness
0.0,0.05983532953447227,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27126-2.0,3.3660711543445694e-11,7.359364407969303e-09,8.120932641657129e-47,2.05898476785272e-16,0.0,,,Thickness
0.0,8.428165289390368e-05,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27127-2.0,3.7430972517142856e-06,0.015291081952448084,0.014666168465592126,3.2120053957777513e-32,2.8031639467370537e-138,,,Thickness
0.0,2.4431646565283742e-05,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27128-2.0,0.037174687423052966,0.9673880122416451,1.8487061188926438e-35,5.146398242065099e-96,1.1806810600098613e-53,,,Thickness
0.0,1.3020366011295998e-08,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27174-2.0,7.689177583558352e-11,0.0037002821476908644,5.927954237019508e-35,0.08386812827133357,3.725549071416041e-121,,,Thickness
0.0,0.015435121126516805,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27175-2.0,0.006087239335854458,2.9494926962074077e-08,4.0467148327803194e-23,4.770618124148597e-44,0.0,,,Thickness
0.0,0.08178392697514326,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27176-2.0,0.0014012177162413964,5.406369677714824e-09,3.115448550886148e-10,7.218628980525119e-13,2.6064894840443825e-77,,,Thickness
0.0,1.1868605957007106e-05,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27177-2.0,1.2269213576578743e-06,0.5167931987038117,1.5863734995429412e-06,0.2531817927853799,1.5644685513616907e-185,,,Thickness
0.0,7.367483708114403e-07,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27178-2.0,6.872028467954196e-05,0.0015367719693580582,0.38185158402544894,4.895892980681462e-08,0.0,,,Thickness
0.0,0.24812464036350368,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27179-2.0,7.073592043190742e-10,4.0372706697059835e-13,0.08425772887147277,3.3065338392577287e-46,0.0,,,Thickness
0.0,1.0389180809963061e-05,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27180-2.0,1.4584333703839322e-07,0.0019757473206851285,0.032562961065522845,8.462385436243516e-19,1.4164116566150399e-182,,,Thickness
0.0,0.001204493249433881,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27181-2.0,1.5703128722141989e-06,1.0607748870987256e-07,1.3797208617678632e-53,0.389273389804645,2.1449259839963022e-231,,,Thickness
0.0,0.01003115202374932,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27182-2.0,0.49270163699768055,0.22473364473506496,3.6706418517343956e-21,1.2872805677059372e-10,1.8463114488275624e-178,,,Thickness
0.0,0.00010365521902758437,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27183-2.0,0.010628814246246537,1.0174096117779017e-07,1.8898693328885824e-09,8.992998758798763e-15,5.521335526907666e-131,,,Thickness
0.0,0.058568714207357576,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27184-2.0,0.3937826728372438,0.038061875047813824,4.193344149799949e-49,0.8528302206682534,4.860638790385073e-87,,,Thickness
0.0,2.063575453545037e-09,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27185-2.0,6.313949222946566e-10,0.990262814705208,5.5289638783340065e-05,4.710618458843549e-15,2.426490118270585e-138,,,Thickness
0.0,1.7415298906067193e-05,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27186-2.0,0.0005224106531234923,3.830917632812643e-12,0.08440578058350716,4.6935607638912595e-32,0.0,,,Thickness
0.0,6.014908814693594e-07,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27187-2.0,0.7974185164349971,6.776141570761506e-06,5.81940455961028e-46,1.2930132798111109e-24,1.571602670507744e-119,,,Thickness
0.0,0.00017686011986097652,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27188-2.0,1.893293109081771e-05,7.082060119702224e-36,0.000996459956274632,1.0210298785640181e-15,0.0,,,Thickness
0.0,2.539279680540323e-06,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27189-2.0,4.870925776625945e-07,1.7240112009941364e-09,2.1752746213940866e-27,0.5050824615534667,0.0,,,Thickness
0.0,0.0160789848959172,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27190-2.0,0.009467159323271045,1.4354079654221177e-10,0.9927576544017886,0.010695130228434524,0.0,,,Thickness
0.0,0.0005335161273000717,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27191-2.0,0.6797285061103915,2.4512876979626765e-06,0.0022564820514698546,0.09677643667317969,0.0,,,Thickness
0.0,0.0050302764083841565,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27192-2.0,0.00018671753513211381,0.04837941346984997,6.590438065590395e-16,5.397009689437411e-10,0.00012820277927538885,,,Thickness
0.0,0.9240554245289896,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27193-2.0,0.795515061989966,1.5022657359073516e-12,3.181370350977237e-34,3.2864454203167665e-61,0.0,,,Thickness
0.0,1.054230156109112e-05,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27194-2.0,0.7659705665701203,0.1436869810192858,1.2481710156183144e-37,0.35462972510773816,2.9483591809788452e-195,,,Thickness
0.0,9.245225547242252e-05,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27195-2.0,0.04629688444156927,2.74055807129564e-26,4.3412562619492066e-16,2.5628324409492686e-24,0.0,,,Thickness
0.0,0.0016541257839451763,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27196-2.0,0.007519559669846142,7.265747482107903e-18,2.5175684440262134e-20,5.609646104239446e-26,0.0,,,Thickness
0.0,9.964851185924943e-08,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27197-2.0,2.799162948490089e-06,1.2027445268141224e-06,1.1270121824445631e-100,4.032440800661308e-13,3.160694613523794e-156,,,Thickness
0.0,0.022527120965798775,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27198-2.0,0.10705981898790497,0.015640819582928494,0.5937551917563002,0.3863220726163431,0.0,,,Thickness
0.0,0.0004685193533424933,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27199-2.0,0.0100977998399399,0.00017174759015003944,9.441730546205377e-21,6.170884632876211e-07,0.0,,,Thickness
0.0,0.6278383647856112,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27200-2.0,3.6710765008707597e-10,1.6852262832143632e-08,1.545606605944711e-19,7.642310875150968e-48,0.0,,,Thickness
0.0,5.5610825165592686e-11,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27201-2.0,0.005244455632566709,1.7215783940377784e-22,0.12512797732445477,0.11358663045409374,0.0,,,Thickness
0.0,0.0026964096216076693,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27202-2.0,5.681913870359192e-06,4.312073837045733e-15,0.8772707691568402,4.549831022453867e-50,0.0,,,Thickness
0.0,0.029515037781108297,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27203-2.0,0.0006295030842858336,4.842341539854818e-34,5.092989403110386e-10,8.24372704203076e-18,0.33788746896872923,,,Thickness
0.0,6.277767756206408e-13,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27204-2.0,0.008651721953224825,1.5398790255153835e-39,0.13302180915622852,2.2713767712470443e-21,5.274759943856151e-230,,,Thickness
0.0,0.0070854315073682035,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27267-2.0,0.6586959096466667,0.7143700039160081,1.499929945020187e-41,7.087793379392354e-05,5.2647929223993273e-45,,,Thickness
0.0,0.01766589044980378,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27268-2.0,1.5162819664134346e-05,3.858095255230087e-12,1.0212533020476944e-28,2.3846399818141766e-48,0.0,,,Thickness
0.0,0.06947618690897275,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27269-2.0,0.0007850527488001203,2.7283242001395068e-05,2.8201008693183065e-13,4.2338544002993016e-11,1.0401306257782733e-17,,,Thickness
0.0,0.00018179875187712764,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27270-2.0,4.221086787449941e-06,0.21288657389288257,0.27747175890900044,1.5221456247191849e-05,9.146968303124937e-154,,,Thickness
0.0,0.004885871962661648,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27271-2.0,6.09670723549086e-11,0.1726944033539124,1.0580791256576623e-06,3.5507284755000107e-11,0.0,,,Thickness
0.0,0.07574282065538632,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27272-2.0,0.1771755098446538,3.2363254075548344e-12,0.0005822645644225734,3.64941049078577e-28,0.0,,,Thickness
0.0,0.0028565613753996025,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27273-2.0,6.484889304826704e-15,6.863149478988472e-07,1.714657726911372e-08,0.6951937588965826,2.713117671969007e-236,,,Thickness
0.0,0.3171014590814728,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27274-2.0,2.556137319608865e-08,0.0007271489429723083,1.4163165315670858e-72,9.20404039688201e-08,1.919234719625744e-158,,,Thickness
0.0,0.022112351529572374,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27275-2.0,0.00011014232816827808,0.11875897576149629,1.484397287825205e-36,0.00010849791556047443,8.394295390924598e-154,,,Thickness
0.0,0.06442435615813366,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27276-2.0,5.073245389164841e-09,0.001209782977664732,7.670189057460975e-52,0.6779486594002149,3.5585640445077776e-52,,,Thickness
0.0,0.03171641707572779,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27277-2.0,0.010334392509719076,0.4301136349197844,1.8829093127810315e-34,0.02681567074472307,3.1034580973241153e-31,,,Thickness
0.0,0.00010540989220212143,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27278-2.0,0.20125824579646545,0.13186252754544925,4.048498498339922e-24,2.094561893668779e-08,4.888185098890862e-89,,,Thickness
0.0,0.0008670090050896734,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27279-2.0,6.807435984423505e-14,0.012338360299844387,0.04058768741811135,8.345745000421535e-23,0.0,,,Thickness
0.0,1.7185467022582e-07,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27280-2.0,0.00853535400668258,4.720181491667643e-05,6.09739877301641e-31,2.20302673746751e-70,1.440063887931531e-120,,,Thickness
0.0,0.007479420348655375,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27281-2.0,1.751842715396412e-13,3.6178308461416306e-29,1.3447313203022115e-07,8.612197144264351e-06,0.0,,,Thickness
0.0,0.00017153219521920951,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27282-2.0,0.02438917433847341,3.2699948831528647e-18,8.635106891783718e-19,0.002387510786514453,0.0,,,Thickness
0.0,0.025038349598794425,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27283-2.0,7.519542257777894e-06,1.5348147905646267e-17,0.7503945731142313,6.718259638051862e-21,0.0,,,Thickness
0.0,0.017936783825031843,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27284-2.0,0.14117359186371164,1.787641197924225e-05,3.977305605575391e-06,0.8191148494538947,0.0,,,Thickness
0.0,0.000221055872908647,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27285-2.0,0.7538001687438586,0.5926520495253742,5.779097674907231e-11,1.4558164058855156e-05,1.8721045041415077e-16,,,Thickness
0.0,0.28160356165711586,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27286-2.0,0.0006248590787053296,3.197519473360782e-13,3.180389993897774e-37,8.860482603679436e-68,0.0,,,Thickness
0.0,0.015961657728074802,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27287-2.0,6.590895680108365e-09,0.0069462465798123966,9.468108367375952e-64,0.18047659462312415,1.5420921721746576e-210,,,Thickness
0.0,0.0002959181138697977,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27288-2.0,3.8825882312996736e-06,1.849821400375986e-27,2.328254844897739e-14,3.6795294763465044e-32,0.0,,,Thickness
0.0,0.12041477144939186,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27289-2.0,0.3623904844720418,1.3489815073919388e-10,3.949656819499097e-11,2.6971273423218043e-14,0.0,,,Thickness
0.0,9.16386236664391e-05,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27290-2.0,2.5069465355476165e-11,0.045019622106174904,3.506878456107916e-79,4.170971646127156e-48,4.382154090684424e-28,,,Thickness
0.0,0.09556053772539161,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27291-2.0,0.00044186506509747304,0.00025064256005747243,0.00013480438020063655,0.00012031616995185164,0.0,,,Thickness
0.0,0.009590348989364922,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27292-2.0,0.0006012765476387635,0.013360052471884706,5.271697831531089e-28,8.599822308886418e-05,0.0,,,Thickness
0.0,0.06159158889425662,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27293-2.0,0.2069864028570041,2.834597482746663e-07,1.3798154493669568e-19,3.328613991134496e-59,0.0,,,Thickness
0.0,5.894448794768116e-07,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27294-2.0,0.0700785165396142,8.24999002247071e-16,1.555234215980948e-07,0.9294031179650305,0.0,,,Thickness
0.0,0.004819314848180443,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27295-2.0,0.001415648999082694,1.4298862442154453e-12,5.553060027336009e-07,1.1846450573967288e-34,0.0,,,Thickness
0.0,0.04947627948039416,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27296-2.0,0.011289376155325406,2.439750865265233e-16,6.815748191850675e-10,1.5786131684961305e-09,0.004415410145243865,,,Thickness
0.0,5.602327383498993e-10,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27297-2.0,0.1731404297110386,2.6926026421548396e-16,0.5286053164716735,6.684950195278638e-10,9.530295007920724e-297,,,Thickness
0.0,0.03795580029962866,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27403-2.0,0.00011995271040337146,0.17407796363232353,1.93849766765394e-15,2.9462153233857624e-17,2.5763429243512424e-226,,,Thickness
0.0,0.9228889827628645,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27404-2.0,0.9176234135481862,0.15797278238838142,0.930162259189909,0.04106042191464543,1.5230713922992545e-102,,,Thickness
0.0,0.007778989338355099,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27405-2.0,1.743080779240989e-11,1.4829110672406876e-23,9.672737548674315e-07,4.8448144646192875e-27,0.0,,,Thickness
0.0,0.016001437995715136,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27406-2.0,0.2635652912209695,8.140610273618519e-16,1.4749245040488952e-05,1.6320803611441976e-06,1.6247655752637813e-282,,,Thickness
0.0,0.015753330123919523,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27407-2.0,0.06153289426109194,0.11952045972404754,5.914951640850386e-40,0.00013285826496551095,0.0,,,Thickness
0.0,1.706113559573323e-07,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27408-2.0,0.11018181784892861,1.7185745447271205e-07,2.807911697463442e-94,8.516885411889649e-31,2.299706666022521e-111,,,Thickness
0.0,1.0983243926937371e-10,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27409-2.0,5.26228821456153e-07,0.14148483439093038,4.194894325769292e-34,6.416825930884432e-20,2.781394811902473e-281,,,Thickness
0.0,2.2561602181541905e-06,RDS,"['site5', 'site6', '26521-2.0', '31-0.0', '21003-2.0']",27410-2.0,0.004524798392486955,0.02867459350023064,2.044030190394245e-07,2.955689842664631e-07,0.0,,,Thickness
